data_origin,synthetic_scenario,case_id,project_id,as_of_date,state,district,region,urban_rural,department,project_type,acquisition_method,project_priority,land_use_category,project_size_area,parcel_count,affected_landowner_count,ownership_complexity_score,disputed_ownership_flag,unresolved_record_count,objection_count,unresolved_objection_count,required_document_count,missing_document_count,invalid_document_count,document_verification_pending_count,document_completeness_ratio,approval_stage_count,pending_approval_count,interdepartment_dependency_count,blocked_dependency_count,assessed_compensation_amount,approved_compensation_amount,pending_compensation_amount,compensation_approval_pending_flag,payment_processing_days,open_legal_case_count,legal_dispute_flag,stay_order_flag,hearing_count,current_stage,days_in_current_stage,overdue_days,average_stage_duration_days,historical_department_delay_rate,historical_district_delay_rate,department_workload_index,milestone_slippage_count,days_since_last_update,acquisition_complexity_score,prediction_horizon_days,significant_delay,actual_delay_days,risk_category,missing_optional_payment_history,missing_optional_hearing_history
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000847,SYN-PROJECT-00283,2025-02-20,Eastland,Elm,EAST,RURAL,PUBLIC_WORKS,URBAN_EXPANSION,STATUTORY,LOW,MIXED,166.44,94,65,0.98,0,27,25,14,65,7,2,8,0.8708,4,0,0,0,72151005.61,69853500.73,38756539.45,0,48,0,0,0,5,OBJECTION_REVIEW,125,44,121,0.4148,0.3571,0.2259,2,14,0.7061,90,1,140,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000848,SYN-PROJECT-00283,2023-06-01,Northland,Birch,NORTH,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,CONSENT_BASED,HIGH,RESIDENTIAL,180.56,87,132,0.98,0,52,42,25,72,11,4,7,0.8083,6,2,4,3,154446681.05,131151643.89,70681345.56,0,45,1,1,0,9,OBJECTION_REVIEW,292,184,132,0.4378,0.2726,0.3616,7,43,0.8251,90,1,203,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000849,SYN-PROJECT-00283,2022-12-01,Northland,Aster,NORTH,URBAN,PUBLIC_WORKS,ROAD,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,42.248,15,14,0.721,0,5,0,0,14,2,1,2,0.8071,4,1,1,0,10166096.84,9842922.11,4323194.89,0,77,1,1,0,1,PAYMENT,127,62,92,0.2849,0.1448,0.4287,2,11,0.319,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000850,SYN-PROJECT-00284,2023-07-20,Southland,Grove,SOUTH,RURAL,REVENUE,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,MIXED,17.689,14,16,0.8343,0,5,4,3,14,0,1,0,0.95,4,0,2,1,5438478.85,4736103.84,1388313.63,0,38,0,0,0,0,COMPENSATION,63,0,155,0.2387,0.1945,0.3671,0,27,0.3753,90,0,5,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000851,SYN-PROJECT-00284,2023-07-14,Southland,Harbor,SOUTH,URBAN,REVENUE,ROAD,STATUTORY,MEDIUM,AGRICULTURAL,109.409,73,155,0.98,1,60,38,19,67,8,3,8,0.8493,4,0,2,1,9534103.69,0.0,0.0,1,56,1,1,1,8,COMPENSATION,170,101,79,0.3974,0.3475,0.3346,3,22,0.7365,90,1,289,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000852,SYN-PROJECT-00284,2024-03-01,Northland,Birch,NORTH,RURAL,IRRIGATION,RAIL,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,84.462,68,69,0.98,1,31,5,2,52,6,2,5,0.8577,4,0,3,1,17354784.8,14502221.97,7760945.57,0,41,0,0,0,1,SURVEY,142,48,108,0.3524,0.3645,0.2871,1,28,0.58,90,1,97,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000853,SYN-PROJECT-00285,2024-04-15,Southland,Harbor,SOUTH,URBAN,REVENUE,IRRIGATION,MIXED,MEDIUM,AGRICULTURAL,23.454,21,15,0.8101,0,4,2,1,18,5,3,6,0.6056,4,1,2,0,5665805.48,5462688.49,2024761.98,0,32,0,0,0,2,COMPENSATION,97,22,86,0.4041,0.3517,0.3984,2,19,0.3638,90,0,24,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000854,SYN-PROJECT-00285,2023-12-14,Southland,Harbor,SOUTH,URBAN,URBAN,IRRIGATION,DIRECT_PURCHASE,HIGH,AGRICULTURAL,30.016,17,18,0.98,0,6,0,0,16,2,0,0,0.875,5,2,0,0,4200059.99,3556913.22,1509979.41,0,52,0,0,0,0,PAYMENT,34,0,57,0.4452,0.3097,0.5007,2,13,0.3777,90,0,17,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000855,SYN-PROJECT-00285,2023-08-17,Westland,Kite,WEST,RURAL,PUBLIC_WORKS,POWER_TRANSMISSION,DIRECT_PURCHASE,CRITICAL,MIXED,73.047,32,57,0.98,1,23,17,11,30,3,1,4,0.8767,5,1,1,0,38313008.97,38271267.24,19660171.71,0,40,0,0,0,4,OBJECTION_REVIEW,110,70,64,0.3873,0.2753,0.3722,2,21,0.5945,90,0,0,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000856,SYN-PROJECT-00286,2022-09-11,Southland,Harbor,SOUTH,URBAN,IRRIGATION,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,RESIDENTIAL,61.624,22,42,0.98,0,17,33,17,22,1,0,1,0.9545,4,2,3,2,24043824.69,0.0,0.0,1,49,0,0,0,5,OBJECTION_REVIEW,188,67,153,0.3862,0.2679,0.4552,4,15,0.6455,90,1,87,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000857,SYN-PROJECT-00286,2023-12-11,Westland,Kite,WEST,RURAL,URBAN,POWER_TRANSMISSION,DIRECT_PURCHASE,MEDIUM,RESIDENTIAL,28.496,10,15,0.8597,1,5,6,3,12,3,0,2,0.75,4,2,2,0,11981174.54,10299739.49,3831374.46,0,30,0,0,0,1,PAYMENT,43,0,29,0.4591,0.343,0.3636,2,29,0.391,90,0,1,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000858,SYN-PROJECT-00286,2023-10-06,Southland,Grove,SOUTH,RURAL,IRRIGATION,RAIL,STATUTORY,MEDIUM,AGRICULTURAL,55.429,12,13,0.6816,1,3,2,1,13,0,0,1,1.0,4,2,3,0,11692058.41,0.0,0.0,1,43,0,0,0,2,OBJECTION_REVIEW,44,0,102,0.4082,0.188,0.4484,2,11,0.2902,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000859,SYN-PROJECT-00287,2023-08-13,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,MIXED,MEDIUM,COMMERCIAL,46.001,9,9,0.3659,0,3,0,0,10,0,0,0,1.0,4,3,2,1,39848384.16,32951954.86,15080289.76,0,38,0,0,0,0,COMPENSATION,122,0,151,0.3277,0.2464,0.4123,2,13,0.1702,90,0,11,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000860,SYN-PROJECT-00287,2024-09-10,Northland,Birch,NORTH,RURAL,IRRIGATION,ROAD,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,137.376,79,137,0.98,0,53,0,0,68,9,3,10,0.8368,4,1,0,0,38649691.73,35699584.68,22201692.6,0,56,0,0,0,1,OBJECTION_REVIEW,117,54,47,0.2913,0.2741,0.3759,2,12,0.5531,90,1,58,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000861,SYN-PROJECT-00287,2023-12-02,Southland,Harbor,SOUTH,URBAN,IRRIGATION,IRRIGATION,DIRECT_PURCHASE,MEDIUM,MIXED,232.77,113,187,0.98,1,74,35,26,94,5,1,3,0.9394,4,1,2,0,82384751.6,73742059.57,31281552.71,0,43,0,0,0,9,PAYMENT,259,175,102,0.3923,0.2857,0.484,4,26,0.6649,90,1,255,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000862,SYN-PROJECT-00288,2025-03-12,Southland,Harbor,SOUTH,URBAN,URBAN,URBAN_EXPANSION,MIXED,LOW,COMMERCIAL,185.882,87,40,0.98,0,16,18,9,58,6,2,4,0.8724,4,1,1,0,154902887.99,137297581.0,71920932.41,0,46,0,0,0,3,COMPENSATION,156,75,87,0.322,0.2901,0.4825,2,33,0.7042,90,0,20,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000863,SYN-PROJECT-00288,2023-07-14,Eastland,Frost,EAST,RURAL,PUBLIC_WORKS,IRRIGATION,STATUTORY,LOW,RESIDENTIAL,39.726,18,16,0.7657,1,8,0,0,16,3,1,3,0.7688,4,0,1,1,16251456.7,15134759.24,6182128.47,0,41,0,0,0,0,NOTICE,53,0,89,0.4107,0.4643,0.3464,1,14,0.3509,90,0,18,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000864,SYN-PROJECT-00288,2023-03-26,Eastland,Dawn,EAST,URBAN,IRRIGATION,POWER_TRANSMISSION,DIRECT_PURCHASE,MEDIUM,RESIDENTIAL,107.52,52,60,0.98,0,24,26,17,42,3,2,4,0.8952,4,1,3,1,72339338.39,63475098.59,28828978.75,0,46,0,0,0,5,OBJECTION_REVIEW,90,31,60,0.3382,0.2081,0.5008,2,29,0.6956,90,1,61,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000865,SYN-PROJECT-00289,2021-08-24,Northland,Cedar,NORTH,RURAL,PUBLIC_WORKS,URBAN_EXPANSION,DIRECT_PURCHASE,HIGH,FOREST_EDGE,302.362,150,237,0.98,1,94,39,20,122,10,4,9,0.8951,5,1,3,1,112401155.69,104115963.22,33494226.86,0,48,0,0,0,8,OBJECTION_REVIEW,215,129,98,0.4345,0.396,0.324,6,20,0.7287,90,1,191,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000866,SYN-PROJECT-00289,2021-04-25,Westland,Lumen,WEST,URBAN,PUBLIC_WORKS,RAIL,CONSENT_BASED,MEDIUM,RESIDENTIAL,186.291,71,83,0.98,0,31,27,18,56,8,3,5,0.8196,4,0,3,1,43032045.57,37349717.94,18257465.17,0,38,0,0,0,6,OBJECTION_REVIEW,192,98,121,0.353,0.4936,0.5263,4,31,0.7269,90,1,124,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000867,SYN-PROJECT-00289,2022-11-10,Eastland,Dawn,EAST,URBAN,PUBLIC_WORKS,RAIL,STATUTORY,HIGH,RESIDENTIAL,133.67,120,124,0.98,0,52,36,26,89,11,3,8,0.8528,5,1,3,0,103686416.62,94530326.48,22255655.56,0,55,0,0,0,9,OBJECTION_REVIEW,181,85,114,0.3175,0.2129,0.3779,4,28,0.7229,90,1,98,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000868,SYN-PROJECT-00290,2025-08-27,Eastland,Elm,EAST,RURAL,TRANSPORT,URBAN_EXPANSION,STATUTORY,LOW,FOREST_EDGE,117.076,30,26,0.98,0,12,11,7,24,5,0,4,0.7917,4,0,2,1,29714523.3,27889812.78,18572950.78,0,43,0,0,0,3,AWARD,67,0,101,0.2735,0.3115,0.2937,0,19,0.5833,90,1,30,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000869,SYN-PROJECT-00290,2021-05-20,Southland,Indigo,SOUTH,RURAL,URBAN,URBAN_EXPANSION,STATUTORY,MEDIUM,AGRICULTURAL,92.488,30,98,0.98,1,38,10,6,35,1,1,1,0.9514,4,1,2,0,9086344.27,7968411.72,1986362.33,0,63,1,1,0,3,COMPENSATION,80,0,111,0.4313,0.4726,0.3653,2,14,0.4882,90,1,36,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000870,SYN-PROJECT-00290,2025-06-25,Westland,Lumen,WEST,URBAN,REVENUE,IRRIGATION,CONSENT_BASED,MEDIUM,AGRICULTURAL,305.309,95,95,0.98,1,38,11,9,70,6,3,6,0.8843,4,1,2,1,43710968.1,0.0,0.0,1,53,2,1,0,4,OBJECTION_REVIEW,196,121,91,0.3725,0.4072,0.4568,5,29,0.6412,90,1,156,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000871,SYN-PROJECT-00291,2023-05-01,Westland,Lumen,WEST,URBAN,URBAN,POWER_TRANSMISSION,STATUTORY,MEDIUM,RESIDENTIAL,82.806,60,108,0.98,0,43,13,11,53,8,3,7,0.8094,4,1,0,0,35446250.71,29296943.98,7336410.78,0,38,0,0,0,7,OBJECTION_REVIEW,122,51,72,0.3514,0.4629,0.5346,2,23,0.6055,90,1,199,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000872,SYN-PROJECT-00291,2024-06-28,Eastland,Frost,EAST,RURAL,PUBLIC_WORKS,IRRIGATION,DIRECT_PURCHASE,LOW,AGRICULTURAL,271.326,52,53,0.98,1,19,11,6,41,4,2,3,0.8683,4,1,1,0,44650760.18,38649748.47,15773011.69,0,41,0,0,0,2,NOTICE,150,63,76,0.3414,0.3907,0.4185,2,17,0.5659,90,0,12,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000873,SYN-PROJECT-00291,2024-12-17,Eastland,Dawn,EAST,URBAN,REVENUE,IRRIGATION,CONSENT_BASED,CRITICAL,AGRICULTURAL,81.114,57,108,0.98,0,43,6,5,52,5,2,3,0.8769,5,2,1,0,11318449.12,10955523.57,3607320.95,0,45,0,0,0,2,NOTICE,89,8,75,0.3462,0.1726,0.4438,0,14,0.5277,90,0,0,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000874,SYN-PROJECT-00292,2024-08-06,Northland,Birch,NORTH,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,205.406,66,68,0.98,0,28,24,15,50,5,2,5,0.872,4,1,4,2,38361465.99,35434057.68,9292481.12,0,44,0,0,0,6,PAYMENT,170,43,149,0.3741,0.3652,0.5265,4,14,0.7654,90,1,39,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000875,SYN-PROJECT-00292,2022-04-10,Westland,Juniper,WEST,RURAL,IRRIGATION,IRRIGATION,DIRECT_PURCHASE,LOW,MIXED,44.579,18,31,0.98,1,11,13,10,19,2,2,1,0.8211,4,2,1,0,30303131.47,30708240.82,3341110.62,0,27,0,0,0,4,AWARD,170,93,58,0.4951,0.1465,0.2567,4,12,0.5212,90,0,24,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000876,SYN-PROJECT-00292,2023-09-21,Westland,Lumen,WEST,URBAN,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,37.046,30,30,0.98,1,12,11,7,25,3,1,2,0.852,4,1,1,0,10255408.54,0.0,0.0,1,48,0,0,0,4,SURVEY,161,49,129,0.3059,0.459,0.5655,2,23,0.5364,90,0,3,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000877,SYN-PROJECT-00293,2021-02-14,Northland,Cedar,NORTH,RURAL,TRANSPORT,RAIL,CONSENT_BASED,MEDIUM,COMMERCIAL,345.196,231,249,0.98,1,97,49,22,168,20,7,16,0.8518,4,1,4,1,216089875.62,180536306.56,104704745.43,0,29,0,0,0,8,COMPENSATION,352,250,100,0.2736,0.3749,0.2285,8,32,0.7594,90,1,203,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000878,SYN-PROJECT-00293,2021-12-25,Northland,Cedar,NORTH,RURAL,TRANSPORT,RAIL,MIXED,MEDIUM,AGRICULTURAL,38.023,10,10,0.5471,0,3,0,0,11,1,0,0,0.9091,4,1,3,0,4244549.01,3762612.65,1219441.53,0,41,0,0,0,1,OBJECTION_REVIEW,83,0,105,0.2888,0.4841,0.2732,3,12,0.2222,90,0,6,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000879,SYN-PROJECT-00293,2022-11-17,Eastland,Elm,EAST,RURAL,URBAN,URBAN_EXPANSION,CONSENT_BASED,MEDIUM,MIXED,77.013,28,50,0.98,1,21,14,10,27,1,1,0,0.937,4,2,1,0,44112664.35,43264248.14,10562754.05,0,41,0,0,0,3,AWARD,124,42,90,0.4682,0.2514,0.3349,2,18,0.554,90,0,4,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000880,SYN-PROJECT-00294,2025-08-27,Westland,Juniper,WEST,RURAL,TRANSPORT,INDUSTRIAL_CORRIDOR,STATUTORY,CRITICAL,MIXED,194.176,179,227,0.98,1,91,63,43,136,17,6,15,0.8441,6,1,6,2,92241802.58,0.0,0.0,1,65,1,1,1,16,PAYMENT,276,167,122,0.3258,0.1452,0.3514,6,24,0.8046,90,1,217,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000881,SYN-PROJECT-00294,2022-10-17,Westland,Lumen,WEST,URBAN,URBAN,URBAN_EXPANSION,CONSENT_BASED,HIGH,AGRICULTURAL,127.0,49,52,0.98,1,21,0,0,39,6,3,6,0.7923,5,1,2,1,30771956.38,30348655.46,7549902.39,0,57,0,0,0,0,AWARD,176,102,126,0.3634,0.3984,0.6349,3,27,0.5119,90,1,152,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000882,SYN-PROJECT-00294,2023-05-27,Eastland,Elm,EAST,RURAL,TRANSPORT,IRRIGATION,DIRECT_PURCHASE,HIGH,AGRICULTURAL,86.313,41,43,0.98,0,16,7,3,33,0,0,0,1.0,5,1,2,1,13589747.25,0.0,0.0,1,60,1,1,0,2,COMPENSATION,110,37,90,0.3106,0.2847,0.1756,1,18,0.5012,90,0,0,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000883,SYN-PROJECT-00295,2021-06-14,Northland,Birch,NORTH,RURAL,TRANSPORT,POWER_TRANSMISSION,CONSENT_BASED,HIGH,AGRICULTURAL,177.786,88,181,0.98,0,72,25,15,80,7,2,8,0.895,5,0,0,0,32858132.14,30438239.5,9361781.3,0,41,0,0,0,6,PAYMENT,82,35,35,0.3142,0.3048,0.2341,1,8,0.7086,90,1,35,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000884,SYN-PROJECT-00295,2023-05-19,Southland,Harbor,SOUTH,URBAN,PUBLIC_WORKS,IRRIGATION,STATUTORY,HIGH,COMMERCIAL,21.163,7,4,0.4004,0,0,0,0,8,0,0,0,1.0,5,2,2,2,13873194.37,13265378.11,7085644.17,0,53,0,0,0,0,AWARD,70,0,90,0.3673,0.2924,0.5243,0,21,0.2339,90,0,17,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000885,SYN-PROJECT-00295,2024-06-06,Eastland,Dawn,EAST,URBAN,TRANSPORT,INDUSTRIAL_CORRIDOR,CONSENT_BASED,MEDIUM,AGRICULTURAL,35.053,23,35,0.98,1,15,12,10,22,4,3,3,0.7227,4,2,3,1,5606194.37,0.0,0.0,1,75,1,1,0,5,PAYMENT,229,109,129,0.2577,0.2375,0.3844,3,21,0.5492,90,0,0,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000886,SYN-PROJECT-00296,2024-06-15,Southland,Grove,SOUTH,RURAL,PUBLIC_WORKS,URBAN_EXPANSION,MIXED,MEDIUM,AGRICULTURAL,11.848,12,10,0.5071,0,2,0,0,12,0,0,0,1.0,4,1,1,0,1631679.47,1526347.2,417244.31,0,30,0,0,0,1,COMPENSATION,57,0,98,0.3754,0.1409,0.346,0,15,0.241,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000887,SYN-PROJECT-00296,2022-12-07,Westland,Juniper,WEST,RURAL,REVENUE,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,AGRICULTURAL,69.98,45,46,0.98,0,17,16,9,36,2,1,3,0.925,4,0,4,2,14493403.68,14326785.44,3500964.26,0,25,0,0,0,2,COMPENSATION,160,40,129,0.382,0.1886,0.2907,2,16,0.6674,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000888,SYN-PROJECT-00296,2021-06-08,Eastland,Dawn,EAST,URBAN,IRRIGATION,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,MEDIUM,AGRICULTURAL,485.223,224,230,0.98,1,93,41,24,162,16,6,13,0.8753,4,1,3,2,105592420.16,0.0,0.0,1,62,1,1,0,10,COMPENSATION,155,43,125,0.4183,0.1153,0.4012,3,16,0.7793,90,1,230,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000889,SYN-PROJECT-00297,2023-04-27,Eastland,Frost,EAST,RURAL,PUBLIC_WORKS,URBAN_EXPANSION,MIXED,LOW,RESIDENTIAL,125.265,62,43,0.98,0,18,25,15,45,8,3,8,0.7756,4,2,1,0,76692089.88,0.0,0.0,1,41,0,0,0,5,PAYMENT,89,0,99,0.3437,0.4154,0.2752,1,8,0.6738,90,1,157,HIGH,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000890,SYN-PROJECT-00297,2021-10-14,Eastland,Frost,EAST,RURAL,REVENUE,INDUSTRIAL_CORRIDOR,STATUTORY,MEDIUM,AGRICULTURAL,84.607,56,37,0.98,0,13,7,4,40,3,1,5,0.9075,4,1,2,1,13672634.14,11405749.26,5900067.29,0,25,0,0,0,2,SURVEY,144,43,118,0.3013,0.3691,0.1357,1,18,0.5603,90,0,9,MEDIUM,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000891,SYN-PROJECT-00297,2025-05-05,Westland,Lumen,WEST,URBAN,PUBLIC_WORKS,POWER_TRANSMISSION,DIRECT_PURCHASE,MEDIUM,MIXED,159.69,54,26,0.98,1,9,14,11,38,5,1,4,0.85,4,2,0,0,109089462.34,0.0,0.0,1,74,1,1,1,4,OBJECTION_REVIEW,83,48,51,0.2707,0.4479,0.465,3,19,0.6326,90,1,258,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000892,SYN-PROJECT-00298,2021-07-24,Westland,Lumen,WEST,URBAN,IRRIGATION,POWER_TRANSMISSION,STATUTORY,HIGH,AGRICULTURAL,244.646,91,58,0.98,1,23,14,11,63,10,4,9,0.7968,5,2,2,1,60398021.03,60479655.4,24037437.09,0,56,1,1,0,7,SURVEY,91,39,56,0.2857,0.4214,0.5338,3,22,0.6897,90,1,107,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000893,SYN-PROJECT-00298,2023-10-12,Eastland,Frost,EAST,RURAL,URBAN,URBAN_EXPANSION,DIRECT_PURCHASE,CRITICAL,AGRICULTURAL,119.869,49,57,0.98,0,24,10,4,40,3,1,2,0.9075,5,2,1,0,17883921.55,17656818.54,3739129.63,0,49,0,0,0,3,OBJECTION_REVIEW,151,60,68,0.3786,0.3953,0.2445,2,20,0.5545,90,1,40,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000894,SYN-PROJECT-00298,2021-01-21,Westland,Juniper,WEST,RURAL,PUBLIC_WORKS,INDUSTRIAL_CORRIDOR,DIRECT_PURCHASE,HIGH,AGRICULTURAL,226.286,222,266,0.98,0,104,57,25,166,12,3,11,0.9151,6,1,3,1,35441507.26,32700001.79,15814130.76,0,56,1,1,0,10,OBJECTION_REVIEW,290,174,125,0.3419,0.1901,0.1868,5,32,0.7131,90,1,89,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000895,SYN-PROJECT-00299,2022-08-31,Southland,Indigo,SOUTH,RURAL,REVENUE,INDUSTRIAL_CORRIDOR,CONSENT_BASED,LOW,RESIDENTIAL,216.521,101,73,0.98,0,28,14,8,70,9,3,8,0.8414,4,2,4,3,101498504.39,89499902.2,14452457.46,0,34,0,0,0,3,AWARD,131,18,129,0.347,0.4188,0.2586,3,15,0.7782,90,1,110,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000896,SYN-PROJECT-00299,2024-04-03,Eastland,Elm,EAST,RURAL,IRRIGATION,URBAN_EXPANSION,STATUTORY,MEDIUM,AGRICULTURAL,102.153,87,144,0.98,1,58,25,17,73,6,3,6,0.889,4,0,0,0,22703600.29,0.0,0.0,1,58,2,1,0,7,COMPENSATION,245,167,113,0.313,0.3015,0.2772,4,24,0.7058,90,1,211,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000897,SYN-PROJECT-00299,2021-03-24,Eastland,Elm,EAST,RURAL,URBAN,URBAN_EXPANSION,STATUTORY,LOW,AGRICULTURAL,54.854,27,31,0.98,0,13,0,0,24,1,0,0,0.9583,4,1,2,1,16027763.84,0.0,0.0,1,31,0,0,0,0,PAYMENT,97,10,78,0.4347,0.3164,0.2886,1,10,0.426,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000898,SYN-PROJECT-00300,2022-01-28,Northland,Cedar,NORTH,RURAL,REVENUE,IRRIGATION,DIRECT_PURCHASE,MEDIUM,COMMERCIAL,296.734,131,159,0.98,1,62,12,9,100,9,3,7,0.889,4,1,1,0,227375678.97,216251939.05,79737487.72,0,43,0,0,0,5,OBJECTION_REVIEW,130,52,84,0.2378,0.4927,0.4219,2,20,0.6331,90,1,98,CRITICAL,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000899,SYN-PROJECT-00300,2024-11-19,Westland,Lumen,WEST,URBAN,TRANSPORT,URBAN_EXPANSION,STATUTORY,MEDIUM,RESIDENTIAL,19.599,13,12,0.7916,0,3,11,7,13,3,0,3,0.7692,4,1,2,0,6912405.09,6671924.45,2752226.76,0,29,0,0,0,2,COMPENSATION,45,0,116,0.3032,0.4192,0.3924,0,12,0.4014,90,0,0,LOW,0,0
SYNTHETIC,CORRELATED_WORKFLOW_SIMULATION,SYN-CASE-000900,SYN-PROJECT-00300,2021-01-10,Westland,Juniper,WEST,RURAL,IRRIGATION,POWER_TRANSMISSION,MIXED,MEDIUM,COMMERCIAL,137.196,110,29,0.98,0,13,0,0,69,6,1,5,0.9029,4,1,2,1,82297559.69,83035286.33,26390668.41,0,46,0,0,0,0,COMPENSATION,39,0,53,0.3161,0.2097,0.4547,1,21,0.5329,90,0,13,LOW,0,0
